caller_project_id,caller_class_id,caller_method_id,CALL_DIRECTION,callee_project_id,callee_class_id,callee_method_id
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/net/Socket.java,getInputStream
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/net/Socket.java,getOutputStream
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/io/DataInputStream.java,readUTF
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/String.java,startsWith
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/String.java,indexOf
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/String.java,substring
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,58699fd2-e2cb-4e51-969a-b72ac4a87206,e916dc13-f6ea-4005-afcf-725678b3d772
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/Object.java,getClass
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/Class.java,getMethods
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,83f27378-4bc8-4d99-89ae-0377efac45e0
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/reflect/Method.java,invoke
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,58699fd2-e2cb-4e51-969a-b72ac4a87206,6d31f131-326c-46d0-aebb-f7189653e1c6
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/io/DataInputStream.java,readUTF
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,35cd272c-f88f-41a3-9dd7-65248f837eb0
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/Exception.java,printStackTrace
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/io/DataInputStream.java,readUTF
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/String.java,startsWith
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,35cd272c-f88f-41a3-9dd7-65248f837eb0
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,35cd272c-f88f-41a3-9dd7-65248f837eb0
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,c080d07f-6d88-42cd-a094-cbe8a1cc3cd8,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/lang/Exception.java,printStackTrace
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,35cd272c-f88f-41a3-9dd7-65248f837eb0,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/io/DataOutputStream.java,close
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,35cd272c-f88f-41a3-9dd7-65248f837eb0,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/io/DataInputStream.java,close
ca320c2e-1d04-4270-8f89-8b2296123a6a,be8faefd-9b5c-43b0-afb7-021232b25f1e,35cd272c-f88f-41a3-9dd7-65248f837eb0,->,ca320c2e-1d04-4270-8f89-8b2296123a6a,java/net/Socket.java,close
